,Número de registro,Denominação,Título,Autor,Classificação,Dimensões - altura,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - espessura,Dimensões - diâmetro,Dimensões - peso,Material/Técnica,Estado de conservação,Local de produção,Data de produção,ACERVO,URL,TAINACAN_COLECTION_ID
95,2013.0,Alicate (obliterador de bilhetes?),Sem título,Não identificado,10 Comunicação > 10.2 Equipamento de Comunicação Escrita,16.0,4.5,,,,,Ferro | Latão | Madeira,Regular,Brasil > Minas Gerais (?),[18-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
0,2014.0,Remo (?),Sem título,Não identificado,11 Transporte > 11.2 Acessório de Transporte Marítimo,0.0,14.3,89.6,89.6,,,Madeira > Cedro | Fibra Têxtil | Palha de Buriti,Bom,Brasil > Minas Gerais (?),[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
1,2015.0,Perfurador (?),Sem título,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,19.0,9.3,,,,,Ferro | Latão,Regular,Brasil > Minas Gerais,[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
2,2016.0,"Frisador (""tiotê"")",Sem título,Não identificado,12 Objetos Pessoais > 12.3 Artigo de Toalete,25.5,8.4,,,,,Ferro,Regular,Brasil > Minas Gerais (?),[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
3,2017.0,Alicate,Sem título,Não identificado,06 Trabalho > 06.8 Equipamento de Uso Geral,19.0,4.2,,,,,Madeira > Canela-parda | Ferro,Ruim,Brasil > Minas Gerais (?),[18-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
4,2018.0,Menino jesus,Menino Jesus,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,18.7,9.9,,,,,Madeira | Tintas | Vidro,Regular,Portugal (?),[entre 1751 e 1800],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
5,2019.0,Sabre (fragmento),Sem título,Não identificado,01 Caça e Guerra > 01.2 Arma,14.8,9.9,,,,3.88,Osso | Prata,Regular,França (?),[17-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
6,2020.0,Espelho de fechadura,Sem título,Não identificado,04 Construção > 04.4 Fragmento de Construção,9.8,4.9,,,,,Ferro,Regular,Brasil > Minas Gerais,[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
7,2021.0,Roda de engrenagem [de bonde funerário?],Sem título,Não identificado,11 Transporte > 11.3 Acessório de Transporte Terrestre,49.1,,,,49.1,,Ferro,Bom,Brasil > Minas Gerais (?),[18-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
8,2022.0,Colher de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,15.5,3.3,,,,0.45,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
9,2023.0,Colher de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,15.4,3.3,,,,0.45,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
10,2024.0,Garfo,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.2,2.7,,,,0.54,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
11,2025.0,Garfo,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.8,2.7,,,,0.58,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
12,2026.0,Garfo,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.5,2.7,,,,0.51,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
13,2027.0,Garfo,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.4,2.7,,,,0.54,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
14,2028.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,0.0,15.9,10.3,10.3,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
15,2029.0,Moldura,Sem título,Não identificado,05 Interiores > 05.1 Acessório de Interiores,19.7,15.6,,,,,Madeira > Pinho-de-riga | Tintas,Regular,Brasil > Minas Gerais,[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
16,2030.0,Garfo de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,15.8,2.4,,,,0.42,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
17,2031.0,Garfo de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,15.8,2.4,,,,0.42,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
18,2032.0,Garfo de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,15.7,2.4,,,,0.42,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
19,2033.0,Garfo de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,15.8,2.4,,,,0.42,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
20,2034.0,Garfo de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,15.8,2.4,,,,458.0,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
21,2035.0,Garfo de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,16.5,2.4,,,,0.45,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
22,2036.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,15.9,10.8,,,,,Latão,Bom,,[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
23,2037.0,Colher de sopa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.6,3.8,,,,0.58,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
24,2038.0,Colher de sopa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.6,3.8,,,,0.58,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
25,2039.0,Colher de sopa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.8,3.8,,,,0.6,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
26,2040.0,Colher de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,18.0,4.0,,,,0.5,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
27,2041.0,Colher de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,18.0,4.0,,,,0.54,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
28,2042.0,Colher de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,18.0,4.0,,,,0.44,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
29,2043.0,Colher de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.9,3.9,,,,0.43,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
30,2044.0,Colher de sobremesa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,18.0,3.9,,,,0.48,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
31,2045.0,Ferramenta (?),Sem título,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,13.0,2.0,,,,,Ferro,Regular,Brasil > Minas Gerais (?),[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
32,2046.0,Espelho de fechadura [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,15.8,11.2,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
33,2047.0,Espelho de fechadura [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,7.0,13.0,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
34,2048.0,Colher de sopa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,16.9,3.5,,,,0.38,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
35,2049.0,Colher de sopa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.0,3.5,,,,0.43,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
36,2050.0,Colher de sopa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.0,3.5,,,,0.53,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
37,2051.0,Colher de sopa,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,16.8,3.5,,,,0.5,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
38,2052.0,Garfo,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,18.1,2.2,,,,0.5,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
39,2053.0,Garfo,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,18.0,2.2,,,,0.46,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
40,2054.0,Garfo,Sem título,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,17.8,2.2,,,,0.49,Prata,Bom,Brasil,[entre 1801 e 1850],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
41,2055.0,Espelho de fechadura [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,0.0,,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
42,2056.0,Castiçal,Sem título,Não identificado,05 Interiores > 05.4 Objeto de Iluminação,84.0,28.4,,,16.8,,Madeira | Tintas,Bom,Brasil > Minas Gerais (?),[17-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
43,2057.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,10.5,16.0,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
44,2058.0,Espelho de fechadura [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,0.0,,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
45,2059.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,11.8,17.7,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
46,2060.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,0.0,,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
47,2061.0,Plaina (fragmento),Sem título,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,12.6,6.5,,,,,Ferro,Regular,Brasil > Minas Gerais (?),[18-?],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
48,2062.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,15.9,15.9,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
49,2063.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,10.0,15.9,,,,,Latão,Bom,,[18- e 19-],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
50,2064.0,Espelho [de móvel],Sem título,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,13.3,17.1,,,,,Bronze,Bom,Brasil > Minas Gerais (?),[entre 1851 e 1900],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
