,Número de registro,Denominação,Título,Autor,Classificação,Resumo descritivo,Dimensões,Material/Técnica,Data de produção,Local de produção,Estado de conservação,Condições de reprodução,ACERVO,URL,TAINACAN_COLECTION_ID
16,1982.16.095,Fotografia,"Concentração orfeônica com 15.000 vozes, no Estádio do Fluminense",Não identificado,10 Comunicação > 10.1 Documento,"Fotomontagem tendo Getúlio Vargas e Villa-Lobos em primeiro plano, cercado por não identificados, e ao fundo imagem da concentração orfeônica.",,Fotografia em preto e branco; papel,[193-],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
17,1983.16.124,Fotografia,Villa-Lobos e Arminda,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[193-],,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
18,1987.16.025,Fotografia,"Villa-Lobos, Frei Sinzig, Isa de Queiroz e não identificados, por ocasião da apresentação da “Missa Solemnis” de Beethoven",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[193-],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
19,2002.16.086,Fotografia,Villa-Lobos em concentração Orfeônica. Vista Panorâmica de Estádio Vasco da Gama,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[193-],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
20,1977.16.007,Fotografia,Sofia del Campo,Não identificado,10 Comunicação > 10.1 Documento,"Com a dedicatória: “con profunda admiración para el gran compositor brasileño Señor Villa-Lobos. Rio de Janeiro, 1931”.",,Fotografia em preto e branco; papel,1931,Brasil > Rio de Janeiro,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
21,1982.16.249,Fotografia,"Villa-Lobos, em seu apartamento à Rua Araújo Porto Alegre, 56 ap. 54, e a escultora argentina Martha Elsa Vinisky, atrás de busto do compositor esculpido por esta",Não identificado,10 Comunicação > 10.1 Documento,"Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,1931,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
22,1985.16.001,Fotografia,"Da esquerda para a direita Villa-Lobos, o violinista Pery Machado, Anibal Machado e sua irmã [pianista]",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1931,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
23,1983.16.088,Fotografia,"Villa-Lobos tendo à sua esquerda Sylvio Salema e à sua direita Monsenhor Magalhães e o maestro e compositor Francisco Braga, por ocasião da missa de formatura de professores especializados em música e canto orfeônico",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1933,Brasil > Rio de Janeiro,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
24,1977.16.012,Fotografia,"Convidado especial de Pernambuco. Villa-Lobos e, à esquerda, Silvio Salema (de terno claro) com personalidades do Governo de Pernambuco não identificadas",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1934,Brasil > Pernambuco,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
25,1977.16.264,Fotografia,"Villa-Lobos e Sylvio Salema, de terno claro, ao lado de VL, entre não identificados",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1934,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
26,1977.16.265,Fotografia,"Villa-Lobos e Sylvio Salema, de terno claro, entre não identificados",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1934,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
27,1980.16.022,Fotografia,"Palestra do musicólogo uruguaio Curt Lange, de pé, sobre a obra educacional de Villa-Lobos. Sentados: Iberê Gomes Grosso e Anísio Teixeira ao lado de Villa-Lobos",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1934,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
28,1980.16.023,Fotografia,"Palestra do musicólogo uruguaio Curt Lange, de pé, sobre a obra educacional de Villa-Lobos",Não identificado,10 Comunicação > 10.1 Documento,"Sentados: Villa-Lobos, o cônsul do Uruguai e não identificado",,Fotografia em preto e branco; papel,1934,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
29,2002.16.036,Fotografia,"Serge Lifer, bailarino",Não identificado,10 Comunicação > 10.1 Documento,"Com a dedicatória “A Grand Maestro Villa-Lobos un souvenir de Jurupary avec toute l´admiration. Serge Lifar. Rio, 1934.",,Fotografia em preto e branco; papel,1934,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
30,2002.16.003,Fotografia,"Alunos de piano. Julieta Strutt (loura), irmã de Arminda, aparece ao lado de seu professor, o pianista Barrozo Neto",Não identificado,10 Comunicação > 10.1 Documento,"Na foto assinaturas de Barrozo Neto, Julia Gil Gonzales, Diogo de Alencar, Ruth Salles, Mary Ferreira Ilka Gili",,Fotografia em preto e branco; papel,1935,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
31,2008.16.037,Fotografia,Bailado ‘Uirapurú’. Teatro Colón,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,Maio de 1935,Argentina > Buenos Aires,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
32,1977.16.010,Fotografia,Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1935,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
33,1980.16.010,Fotografia,"Parque Cremerie, Petrópolis",Não identificado,10 Comunicação,"Da esq. para dir. de pé: Villa-Lobos (2º), Abel Carlevaro (3º), Guido Santórsola (4º), José Vieira Brandão (5º) Sentadas: Sarah Bourdillon de Santórsola (1ª), Fanny Ingold (3ª), Arminda (4ª). Obs: Foto em forma de postal onde se lê “Lembrança Cremerie - Sixel. Petrópolis”.",,Fotografia em preto e branco; papel,1935,Brasil > Rio de Janeiro > Petrópolis,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
34,1977.16.266,Fotografia,"Villa-Lobos ao lado de D. Noêmia (mãe de Villa-Lobos), Arminda (de chapéu escuro e flor no vestido, no canto esquerdo) e outros, por ocasião de almoço em homenagem ao Maestro",Não identificado,10 Comunicação > 10.1 Documento,"Villa-Lobos ao lado de Noêmia (mãe de Villa-Lobos), Arminda (de chapéu escuro e flor no vestido, no canto esquerdo), José Vieira Brandão (atrás de Arminda), Frei Pedro Sinzig (de batina), Sylvio Salema (penúltimo de pé, à direita) Luiz Heitor Correa de Azevedo (último sentado, à direita) e outros não identificados. Manuscrito sobre a foto “Rio, 1935. Almoço em homenagem ao Mtro Villa-Lobos. Arminda d’Almeida,.., J. V. Brandão”.",,Fotografia em preto e branco; papel,1935,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
35,1980.16.008,Fotografia,"Villa-Lobos, José Fernando e Sá Pereira",Não identificado,10 Comunicação > 10.1 Documento,"Escrito na foto, à caneta: “Que pijama feíssimo, meu Deus!” (observação de Arminda conforme livro de Luís Paulo Horta ‘Heitor Villa-Lobos’)Obs 2: No verso, manuscrito “A linda e pacata Pensão Mara” e carimbo “Aesster-Berlin”.",,Fotografia em preto e branco; papel,1936,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
36,1984.16.053,Fotografia,"Villa-Lobos, [José Fernandes e Sra.]",Não identificado,10 Comunicação > 10.1 Documento,"No verso, dedicatória “Ao Maestro! Uma recordação do [Rurgïrstendamm] ao domingo. José Fernandes” e uma anotação manuscrita a lápis “Locutor alemão e Sra./Alemanha/1936”.",,Fotografia em preto e branco; papel,1936,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
37,1980.16.150,Fotografia,"Villa-Lobos, por ocasião da 2ª temporada oficial de concertos do Theatro Municipal",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1936,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
38,1983.16.096,Fotografia,"Villa-Lobos, Arminda e criança não identificada",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1936,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
39,1980.16.009,Fotografia,"Cartão postal, de Villa-Lobos para Arminda, da Plaza Catalunya. Uma seta aponta um edifício com os dizeres “Aqui é que estou hospedado""",Não identificado,10 Comunicação > 10.1 Documento,"No verso do postal “Snha Arminda d’Almeida. Sema - D. de Educação. Rua S. Christovam, 18. Estácio. Rio de Janeiro Brasil. Continuo na mesma apóz a carta-avion datada de 12 do corrente, apezar de muitas saudades e ter o meu pensamento voltado ainda muito mais para a Sema. Muitas lembranças a todos o teus e outras tantas para você do amigo sincero. Vi...”.",,Fotografia em preto e branco; papel,1936,Espanha > Barcelona,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
40,1980.16.012,Fotografia,"Villa-Lobos, Arminda, José Vieira Brandão e outros não identificados, no intervalo de um concerto",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1937,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
41,1977.16.063,Fotografia,Villa-Lobos e estudantes da Escola Técnica Secundária,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1937,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
42,1977.16.064,Fotografia,Villa-Lobos com alunos de bailado da Escola Técnica Secundária,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1937,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
43,1980.16.152,Fotografia,"Villa-Lobos, em seu apartamento à Rua Araújo Porto Alegre, 56 ap. 54, e a escultora argentina Martha Elsa Vinisky, atrás de busto do compositor esculpido por esta",Não identificado,10 Comunicação > 10.1 Documento,"Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,1937,Brasil > Rio de Janeiro,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
44,1982.16.103,Fotografia,"Alunos de bailado indígena das escolas da prefeitura do Distrito Federal, na época o Rio de Janeiro, fotografados na Quinta da Boa Vista",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1937,Brasil > Rio de Janeiro,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
45,1982.16.120,Fotografia,"Villa-Lobos, em seu apartamento à Rua Araújo Porto Alegre, 56 ap. 54, e a escultora argentina Martha Elsa Vinisky, com o busto do compositor esculpido por esta",Não identificado,10 Comunicação > 10.1 Documento,"Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,1937,Brasil > Rio de Janeiro,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
46,1982.16.148,Fotografia,Villa-Lobos regendo concentração orfeônica,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1937,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
47,1983.16.010,Fotografia,Inauguração do busto (bronze) de Villa-Lobos no Theatro Municipal,Não identificado,10 Comunicação > 10.1 Documento,"Da esq. para dir.: os dois primeiros não identificados, Lorenzo Fernandez, Celso Kelly (de branco), Secretário de Educação - Paulo Celso Moutinho (de branco), Secretário de Educação - Arthur Víctor (perto do busto), Villa-Lobos, Julieta Strutt e outros não identificados.",,Fotografia em preto e branco; papel,1937,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
48,1983.16.089,Fotografia,"Villa-Lobos, Arminda, Frei Pedro Sinzig (ao lado do compositor) e turma de formandos do Conservatório Nacional de Canto Orfeônico",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,1937,,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
49,1982.16.188,Fotografia,Pablo Casals,Não identificado,10 Comunicação > 10.1 Documento,Com a dedicatória “A Heitor Villa-Lobos avec mon admiration pour son genie musical et une sincere amitié. Pablo Casals. 1937”.Obs: Foto: Nicolas. Rio.,,Fotografia em preto e branco; papel,1937,,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
50,1977.16.026,Fotografia,Villa-Lobos e amigos na criação do Serviço Nacional de Teatro,Não identificado,10 Comunicação > 10.1 Documento,"No verso, manuscrito “com Juracy Camargo, Paulo Magalhães, A... de Campos”",,Fotografia em preto e branco; papel,1938,Brasil > Rio de Janeiro,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
