,Resumo descritivo,Denominação,Número de registro,Classificação,Título,Local de produção,Data de produção,Material/Técnica,Estado de conservação,Dimensões - diâmetro,Dimensões - peso,ACERVO,URL,TAINACAN_COLECTION_ID
24,"Anverso: Ao centro, busto da rainha Maria II de perfil à esquerda com diadema e penteado diferente. e no exergo, a data *1833* entre duas rosetas. Legenda: MARIA. II. D. G. PORTUG. ET. ALGARB. REGINA. Reverso: as armas do Reino ladeadas por ramos de louros e carvalho, ocupando todo o campo .",Moeda,182989,03 Objetos Pecuniários,7.500 réis,(?),1833,Ouro,Bom,"31,21","14,18",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
25,"Anverso: Ao centro, busto da rainha Maria II de perfil à esquerda com diadema e penteado diferente. e no exergo, a data *1834* entre duas rosetas, com o nome FREIRE, do gravador, no corte do busto. Legenda: MARIA. II. D. G. PORTUG. ET. ALGARB. REGINA. Reverso: as armas do Reino ladeadas por ramos de louros e carvalho, ocupando todo o campo .",Moeda,182990,03 Objetos Pecuniários,7.500 réis,(?),1834,Ouro,Bom,"31,43","14,27",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
26,"Anverso: Ao centro, busto da rainha Maria II de perfil à esquerda com diadema e penteado diferente. e no exergo, a data *1834* entre duas rosetas, com o nome FREIRE, do gravador, no corte do busto. Legenda: MARIA. II. D. G. PORTUG. ET. ALGARB. REGINA. Reverso: as armas do Reino ladeadas por ramos de louros e carvalho, ocupando todo o campo .",Moeda,182991,03 Objetos Pecuniários,7.500 réis,(?),1834,Ouro,Bom,"30,92","14,23",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
27,"Anverso: Ao centro, busto da rainha Maria II de perfil à esquerda com diadema e penteado diferente. e no exergo, a data *1834* entre duas rosetas, com o nome FREIRE, do gravador, no corte do busto. Legenda: MARIA. II. D. G. PORTUG. ET. ALGARB. REGINA. Reverso: as armas do Reino ladeadas por ramos de louros e carvalho, ocupando todo o campo .",Moeda,182992,03 Objetos Pecuniários,7.500 réis,(?),1835,Ouro,Bom,"30,93","14,24",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
28,"Anverso: Ao centro, cabeça da rainha Maria II de perfil à esquerda com diadema. no corte do pescoço, as iniciais WW do gravador W. Wyon. No exergo, a data 1838 entre pontos. Legenda: MARIA. II. D. G. PORTUG : ET. ALGARB : REGINA. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 5000 réis .",Moeda,182993,03 Objetos Pecuniários,5.000 réis,(?),1838,Ouro,Bom,"23,53","9,51",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
29,"Anverso: Ao centro, cabeça da rainha Maria II de perfil à esquerda com diadema. No exergo, a data 1851 entre pontos. Legenda: MARIA. II. D. G. PORTUG : ET. ALGARB : REGINA. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 5000 réis .",Moeda,182994,03 Objetos Pecuniários,5.000 réis,(?),1851,Ouro,Bom,"23,53","8,94",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
30,"Anverso: Ao centro, cabeça da rainha Maria II de perfil à esquerda com diadema. no corte do pescoço, as iniciais WW do gravador W. Wyon. No exergo, a data 1838 entre pontos. Legenda: MARIA. II. D. G. PORTUG : ET. ALGARB : REGINA. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2500 réis .",Moeda,182995,03 Objetos Pecuniários,2500 réis,(?),1838,Ouro,Bom,"19,77","4,78",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
31,"Anverso: Ao centro, cabeça da rainha Maria II de perfil à esquerda com diadema. no exergo, a data 1851 entre pontos. Legenda: MARIA. II. D. G. PORTUG : ET. ALGARB : REGINA. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2500 réis .",Moeda,182996,03 Objetos Pecuniários,2500 réis,(?),1851,Ouro,Bom,"19,37","4,46",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
32,"Anverso: Ao centro, cabeça da rainha Maria II de perfil à esquerda com diadema. no exergo, a data 1853 entre pontos. Legenda: MARIA. II. D. G. PORTUG : ET. ALGARB : REGINA. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2500 réis .",Moeda,182997,03 Objetos Pecuniários,2500 réis,(?),1853,Ouro,Bom,"19,37","4,45",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
33,"Anverso: Ao centro, cabeça da rainha Maria II de perfil à esquerda com diadema. no exergo, a data 1851 entre pontos. Legenda: MARIA. II. D. G. PORTUG : ET. ALGARB : REGINA. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 1000 réis .",Moeda,182998,03 Objetos Pecuniários,1.000 réis,(?),1851,Ouro,Bom,"14,87","1,79",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
34,"Anverso: Ao centro, carimbo das armas do Reino cortando a legenda, com 20000, entre duas flores de lis, à esquerda, e cinco florões, também entre duas flores de lis, à direita. Serrilha de tulipas. Legenda: IOANNES. V. D. G. PORT. ET. ALG. REX. Reverso: ao centro, a cruz de Cristo, com ponto no meio e carimbo de escudete, cantonada pela letra M. Legenda: + IN + HOC + SIGNO + VINCES + x 1726 x .",Moeda,182999,03 Objetos Pecuniários,20.000 réis,Minas Gerais,1726,Ouro,Bom,"38,58","53,66",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
35,"Anverso: Ao centro, carimbo das armas do Reino cortando a legenda, com 20000, entre duas flores de lis, à esquerda, e cinco florões, também entre duas flores de lis, à direita. Serrilha de tulipas. Legenda: IOANNES. V. D. G. PORT. ET. ALG. REX. Reverso: ao centro, a cruz de Cristo, com ponto no meio e carimbo de escudete, cantonada pela letra M. Legenda: + IN + HOC + SIGNO + VINCES + x 1727 x .",Moeda,183000,03 Objetos Pecuniários,20.000 réis,Minas Gerais,1727,Ouro,Bom,"38,06","53,49",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
36,"Anverso: Cabeça do rei D. Pedro V à direita. no corte do pescoço as iniciais F. B. F. , do gravador. no exergo, a data 1860 entre dois pontos. Legenda: PETRUS. V. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 5000 réis .",Moeda,183001,03 Objetos Pecuniários,5.000 réis,(?),1860,Ouro,Bom,"23,37","8,82",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
37,"Anverso: Cabeça do rei D. Pedro V à direita. no corte do pescoço as iniciais F. B. F. , do gravador. no exergo, a data 1861 entre dois pontos. Legenda: PETRUS. V. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 5000 réis .",Moeda,183002,03 Objetos Pecuniários,5.000 réis,(?),1861,Ouro,Bom,"23,32","8,83",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
38,"Anverso: Cabeça juvenil do rei D. Pedro V à direita. no corte do pescoço as iniciais F. B. F. , do gravador. no exergo, a data 1856 entre dois pontos. Legenda: PETRUS. V. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2000 réis .",Moeda,183003,03 Objetos Pecuniários,2.000 réis,(?),1856,Ouro,Bom,"19,31","3,51",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
39,"Anverso: Cabeça do rei D. Pedro V à direita. no corte do pescoço as iniciais F. B. F. , do gravador. no exergo, a data 1856 entre dois pontos. Legenda: PETRUS. V. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2000 réis .",Moeda,183004,03 Objetos Pecuniários,2.000 réis,(?),1857,Ouro,Bom,"19,53","3,51",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
40,"Anverso: Cabeça do rei D. Pedro V à direita. no corte do pescoço as iniciais F. B. F. , do gravador. no exergo, a data 1856 entre dois pontos. Legenda: PETRUS. V. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2000 réis .",Moeda,183005,03 Objetos Pecuniários,2.000 réis,(?),1859,Ouro,Bom,"19,37","3,54",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
41,"Anverso: Cabeça juvenil do rei D. Pedro V à direita. no corte do pescoço as iniciais F. B. F. , do gravador. no exergo, a data 1855 entre dois pontos. Legenda: PETRUS. V. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 1000 réis .",Moeda,183006,03 Objetos Pecuniários,1.000 réis,(?),1855,Ouro,Bom,"14,93","1,74",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
42,"Anverso: Cabeça do rei D. Luís I à esquerda. no corte do pescoço as iniciais F. A. C. , do gravador. no exergo, a data 1878 entre dois pontos. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 10000 réis .",Moeda,183007,03 Objetos Pecuniários,10.000 réis,Lisboa,1878,Ouro,Bom,"28,4","17,67",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
43,"Anverso: Cabeça do rei D. Luís I à esquerda. no exergo, a data 1862 entre duas estrelas. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 5000 réis .",Moeda,183008,03 Objetos Pecuniários,5.000 réis,Lisboa,1862,Ouro,Bom,"23,56","8,82",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
44,"Anverso: Cabeça do rei D. Luís I à esquerda. no corte do pescoço as iniciais F. A. C. , do gravador. no exergo, a data 1870 entre duas estrelas. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 5000 réis .",Moeda,183009,03 Objetos Pecuniários,5.000 réis,Lisboa,1870,Ouro,Bom,"23,78","8,8",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
45,"Anverso: Cabeça do rei D. Luís I à esquerda. no corte do pescoço, as iniciais F. A. C. , do gravador. no exergo, a data 1875 entre dois pontos. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 5000 réis .",Moeda,183010,03 Objetos Pecuniários,5.000 réis,Lisboa,1875,Ouro,Bom,"23,69","8,83",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
46,"Anverso: Cabeça do rei D. Luís I à esquerda. no exergo, a data 1864 entre dois pontos. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino entre ramos de louro e carvalho. abaixo o valor de 2000 réis .",Moeda,183011,03 Objetos Pecuniários,2.000 réis,Lisboa,1864,Ouro,Bom,"19,43","3,52",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
47,"Anverso: Cabeça do rei D. Luís I à esquerda. no exergo, a data 1865 entre dois pontos. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino entre ramos de louro e carvalho. abaixo o valor de 2000 réis .",Moeda,183012,03 Objetos Pecuniários,2.000 réis,Lisboa,1865,Ouro,Bom,"19,45","3,49",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
48,"Anverso: Cabeça do rei D. Luís I à esquerda. no exergo, a data 1866 entre dois pontos. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino entre ramos de louro e carvalho. abaixo o valor de 2000 réis .",Moeda,183013,03 Objetos Pecuniários,2.000 réis,Lisboa,1866,Ouro,Bom,"19,46","3,5",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
49,"Anverso: Cabeça do rei D. Luís I à esquerda. no corte do pescoço, as iniciais F. A. C. , do gravador. no exergo, a data 1869 entre dois pontos. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2000 réis .",Moeda,183014,03 Objetos Pecuniários,2.000 réis,Lisboa,1869,Ouro,Bom,"19,61","3,51",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
50,"Anverso: Cabeça do rei D. Luís I à esquerda. no corte do pescoço, as iniciais F. A. C. , do gravador. no exergo, a data 1874 entre dois pontos. Legenda: LUDOVICUS. I. PORTUG : ET. ALGARB : REX. Reverso: as armas do Reino com o escudo sob o manto imperial dispostos em pavilhão. abaixo o valor de 2000 réis .",Moeda,183015,03 Objetos Pecuniários,2.000 réis,Lisboa,1874,Ouro,Bom,"19,7","3,53",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
51,Anverso: Efígie da República à esquerda. Data de 1910 no exergo. Legenda: REPUBLICA PORTUGUESA Reverso: Escudo potuguês laureado. Abaixo 'I ESCUDO',Moeda,183016,03 Objetos Pecuniários,1 escudo,(?),1910,Ouro,Bom,"13,49","0,94",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
52,Anverso: Efígie da República à esquerda. Data de 1910 no exergo. Legenda: REPUBLICA PORTUGUESA Reverso: Escudo potuguês laureado. Abaixo '20 CENTAVOS',Moeda,183017,03 Objetos Pecuniários,20 centavos,Rio de Janeiro,1916,Ouro,Bom,"13,38","0,92",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
53,"Anverso: Ao centro MEA, encimado por coroa. Circundado por pontos. Reverso: no campo, esfera armilar. Circundado por pontos .",Moeda,221641,03 Objetos Pecuniários,Meio Manuel,Goa,1495-1521,Ouro,Bom,,,mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
54,"Anverso: Ao centro, armas do Reino, sob a coroa, cortando a legenda. Legenda: : IOA : III : POR : ET : AL : R :. Reverso: Imagem de São Tomé, de pé, cortando a legenda ladeada pela letra 'S', à esquerda e 'T' à direita. Legenda: INDIA : TIBI. : CESSIT .",Moeda,41355,03 Objetos Pecuniários,Escudo de São Tomé,Lisboa,1521-1557,Ouro,Bom,"28,7","8,96",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
55,"Anverso: Ao centro, armas do Reino, sob a coroa. letra 'i' à esquerda e três pontos à direita. Reverso: Imagem de São Tomé, sentado à direita, ladeada pela letra 'S', à esquerda e 'T' à direita .",Moeda,41356,03 Objetos Pecuniários,Pardau São Tomé,Goa,1521-1557,Ouro,Bom,"20,6","3,39",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
56,"Anverso: Ao centro, armas do Reino, sob a coroa. letra 'G' à esquerda e 'A' à direita Legenda:. Reverso: Imagem de São Tomé, em pé, ladeada pela letra '16', à esquerda e '70' à direita. Legenda: [. .. ] S [. .. ]. Letra 'I' na orla esquerda .",Moeda,183018,03 Objetos Pecuniários,Pardau São Tomé,Goa,1670,Ouro,Bom,"20,1","3,45",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
57,Anverso: Armas do Reino. letra 'G' à esquerda. Reverso: Imagem de São Tomé. letra 'M' na parte superior à direita .,Moeda,183019,03 Objetos Pecuniários,Pardau São Tomé,Goa,Sem data,Ouro,Bom,"21,4","2,84",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
58,"Anverso: Ao centro, armas do reino, à direita a letra 'A'. Legenda: [. .. ] REX: [. .. ]. Reverso: Imagem de São Tomé, de pé, dividindo a data sendo 16 à esquerda e 77 à direita. na parte superior da orla, as letras 'A' e 'R' .",Moeda,183020,03 Objetos Pecuniários,São Tomé,Goa,1677,Ouro,Bom,"19,01","3,45",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
59,"Anverso: Armas do reino circundadas pela legenda [. .. ] GA+A [. .. ]. Reverso: Imagem de São Tomé , de pé, dividindo a data sendo 16 à esquerda e 80 à direita. Legenda: [. .. ] M [. .. ] S [. .. ] T [. .. ] .",Moeda,183021,03 Objetos Pecuniários,São Tomé,Goa,1680,Ouro,Bom,"18,1","3,45",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
60,"Anverso: Ao centro, armas do Reino. letra 'G' à esquerda e 'A' à direita. Reverso: Imagem de São Tomé. letra 'M' na parte superior à direita .",Moeda,183022,03 Objetos Pecuniários,Meio São Tomé,Goa,Sem data,Ouro,Bom,"16,25","2,83",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
